id_cliente,nome,idade,sexo,cor,casado,qt_filhos,cidade,renda,qt_carros,qt_cart_cred,casa_propria,credit_score,endivid,trabalha,Conta Corrente Plus,Cart�o Platinum,Seguro Residencial,Cr�dito Pessoal Flex,Investimento Renda Fixa
1227,Paulo Costa,56,M,Parda,Não,4,Curitiba,29207,3,1,Não,457,669,Sim,1,0,0,0,0
1228,Beatriz Gomes,41,F,Branca,Não,0,Brasília,243011,2,5,Sim,506,484,Sim,0,1,0,0,0
1229,Ana Gomes,44,F,Parda,Sim,1,Belo Horizonte,245109,0,5,Não,685,93904,Não,1,1,0,0,1
1230,Patrícia Silva,42,F,Amarela,Sim,4,Porto Alegre,65325,2,0,Sim,779,17723,Sim,1,1,1,1,1
1231,Amanda Gomes,53,F,Indígena,Sim,3,Belo Horizonte,143504,1,3,Sim,525,62096,Sim,1,0,1,0,0
1232,Fernando Gomes,21,M,Branca,Não,2,Curitiba,254892,0,5,Não,777,58540,Não,1,1,0,1,1
1233,Eduardo Costa,22,M,Indígena,Sim,3,Porto Alegre,262624,0,2,Sim,628,129528,Sim,1,1,1,0,0
1234,Juliana Alves,70,F,Indígena,Sim,4,Curitiba,288292,3,3,Sim,837,5991,Sim,0,0,1,1,1
1235,Carlos Santos,77,M,Indígena,Sim,2,Rio de Janeiro,72307,1,4,Não,400,33472,Sim,0,1,0,1,0
1236,Pedro Silva,47,M,Indígena,Sim,1,Fortaleza,96931,1,3,Sim,529,18015,Não,1,0,1,1,0
1237,Luiz Pereira,38,M,Amarela,Não,4,Porto Alegre,120143,2,2,Não,313,52452,Não,1,0,0,0,0
1238,Pedro Ferreira,39,M,Preta,Sim,2,Fortaleza,37162,2,1,Sim,837,15677,Sim,1,0,1,1,0
1239,Pedro Santos,37,M,Branca,Não,3,São Paulo,73688,1,1,Não,350,13005,Não,1,0,0,0,0
1240,João Gomes,58,M,Amarela,Não,4,Fortaleza,48016,1,1,Não,573,11703,Não,1,1,0,0,1
1241,Luiz Alves,79,M,Preta,Sim,0,Recife,134257,1,4,Não,791,28656,Não,1,1,1,1,1
1242,Juliana Gomes,76,F,Parda,Não,1,Rio de Janeiro,286885,3,4,Sim,338,35836,Sim,1,1,0,1,1
1243,Miguel Oliveira,37,M,Branca,Não,2,Rio de Janeiro,201906,2,4,Sim,743,50995,Sim,0,0,1,0,0
1244,Amanda Oliveira,64,F,Branca,Não,4,Salvador,168601,0,5,Não,574,79922,Sim,1,1,0,0,0
1245,Ricardo Santos,43,M,Indígena,Sim,2,Rio de Janeiro,139499,2,2,Não,695,7677,Não,0,1,0,1,1
1246,Eduardo Oliveira,52,M,Amarela,Não,1,Porto Alegre,35032,1,3,Não,330,12598,Sim,1,0,0,0,1
1247,Amanda Alves,45,F,Branca,Sim,1,Salvador,226651,1,2,Sim,332,17619,Sim,1,0,1,0,1
1248,Miguel Pereira,80,M,Amarela,Sim,3,Fortaleza,207738,0,0,Não,763,80513,Sim,1,0,0,1,1
1249,Eduardo Oliveira,31,M,Parda,Não,0,Fortaleza,179407,3,2,Não,614,18364,Não,0,1,0,1,1
1250,Pedro Gomes,55,M,Preta,Não,4,Salvador,206654,1,5,Sim,797,89824,Não,1,0,0,1,1
1251,Ricardo Ferreira,18,M,Parda,Não,2,Rio de Janeiro,129201,2,2,Não,708,31530,Sim,1,0,0,1,0
1252,Miguel Santos,34,M,Preta,Não,3,Rio de Janeiro,215974,3,2,Sim,452,46871,Sim,1,0,1,0,0
1253,Patrícia Santos,26,F,Branca,Não,0,Goiânia,188941,2,1,Não,807,85279,Não,1,1,1,1,1
1254,João Santos,64,M,Indígena,Não,1,Rio de Janeiro,183588,1,4,Sim,632,12071,Sim,1,1,1,1,1
1255,Fernando Costa,22,M,Indígena,Não,0,São Paulo,232540,2,3,Não,431,43341,Não,0,1,0,0,1
1256,Fernanda Souza,33,F,Branca,Não,2,Belo Horizonte,122852,0,3,Sim,354,12103,Sim,1,0,1,1,0
1257,Maria Ferreira,76,F,Parda,Sim,2,Rio de Janeiro,70246,2,1,Sim,713,26794,Não,1,1,1,0,0
1258,Pedro Alves,45,M,Parda,Sim,4,Belo Horizonte,87488,1,1,Não,338,2064,Não,1,0,1,0,1
1259,Juliana Silva,24,F,Indígena,Sim,0,Rio de Janeiro,128912,2,4,Não,514,14655,Sim,1,0,0,0,0
1260,Miguel Oliveira,33,M,Indígena,Não,2,Recife,168535,2,1,Sim,611,24336,Não,1,0,0,1,1
1261,Fernanda Costa,45,F,Amarela,Sim,2,Belo Horizonte,48578,2,1,Não,764,20861,Não,1,0,0,0,0
1262,Juliana Gomes,48,F,Parda,Não,3,Rio de Janeiro,195431,1,3,Não,679,43583,Sim,1,0,0,1,0
1263,Eduardo Alves,44,M,Preta,Sim,2,Fortaleza,213710,1,1,Não,679,20873,Não,0,0,0,0,1
1264,Patrícia Ferreira,31,F,Indígena,Não,1,Goiânia,197777,1,1,Não,507,92677,Não,1,0,0,1,1
1265,Amanda Souza,65,F,Indígena,Sim,2,Curitiba,131412,2,3,Não,812,56251,Sim,1,1,0,1,1
1266,Fernanda Pereira,55,F,Parda,Sim,3,Rio de Janeiro,205852,1,5,Sim,403,51596,Sim,1,1,1,0,1
1267,Luiz Silva,48,M,Parda,Sim,0,Curitiba,242094,3,4,Sim,443,50672,Não,1,1,0,0,1
1268,Eduardo Rodrigues,68,M,Amarela,Não,1,Salvador,165736,1,5,Sim,697,38867,Não,1,1,0,1,1
1269,Maria Souza,43,F,Indígena,Não,4,Rio de Janeiro,77586,1,5,Não,692,19145,Não,1,0,0,1,0
1270,Miguel Ferreira,32,M,Indígena,Sim,0,Rio de Janeiro,224278,0,1,Não,328,14888,Não,1,1,0,0,1
1271,Miguel Souza,32,M,Preta,Não,1,Fortaleza,239814,3,5,Sim,580,69924,Sim,1,0,1,0,1
1272,Pedro Alves,49,M,Indígena,Sim,0,Rio de Janeiro,151620,0,0,Não,310,37083,Sim,1,1,0,0,1
1273,Carlos Costa,53,M,Amarela,Não,0,Recife,37291,0,4,Sim,552,9567,Sim,1,0,1,0,0
1274,Camila Costa,34,F,Parda,Sim,1,Salvador,123537,0,3,Sim,789,37058,Sim,1,0,1,1,0
1275,Pedro Ferreira,68,M,Amarela,Sim,0,Fortaleza,80820,1,1,Sim,616,1063,Sim,1,0,0,1,0
1276,Antônio Santos,25,M,Parda,Não,2,Salvador,91679,3,5,Sim,518,28582,Não,0,1,1,0,0
1277,Miguel Costa,68,M,Branca,Sim,3,Curitiba,78300,3,0,Não,473,16351,Sim,1,1,1,0,1
1278,Patrícia Ferreira,21,F,Amarela,Não,1,Recife,54828,3,4,Não,652,11047,Sim,0,1,0,0,0
1279,Carlos Ferreira,36,M,Amarela,Sim,3,Goiânia,164660,2,3,Não,589,66412,Sim,0,1,1,0,0
1280,Amanda Pereira,40,F,Amarela,Sim,2,Salvador,284695,2,1,Sim,759,22655,Não,1,1,0,1,1
1281,Amanda Silva,48,F,Branca,Sim,0,Curitiba,163893,0,1,Sim,687,66747,Não,0,1,0,1,0
1282,João Silva,79,M,Amarela,Não,4,Goiânia,50930,2,0,Não,438,17573,Sim,1,0,1,0,1
1283,Carlos Souza,27,M,Indígena,Sim,1,Belo Horizonte,101276,2,0,Não,782,21413,Sim,1,1,0,1,1
1284,Ana Silva,64,F,Indígena,Não,3,Goiânia,80724,1,2,Sim,418,16139,Não,1,0,0,1,1
1285,Juliana Oliveira,67,F,Indígena,Sim,0,Recife,171659,0,5,Não,801,72944,Sim,1,1,0,1,1
1286,João Rodrigues,24,M,Indígena,Não,2,Porto Alegre,177958,0,4,Não,429,66917,Sim,0,1,0,0,0
1287,Ricardo Silva,29,M,Branca,Sim,0,Recife,136398,2,3,Sim,532,60903,Sim,1,1,0,0,0
1288,Camila Souza,70,F,Amarela,Sim,2,Salvador,189430,2,3,Não,613,91471,Sim,1,1,0,0,0
1289,Fernanda Silva,62,F,Preta,Não,1,Brasília,244998,0,3,Sim,349,50922,Não,1,1,1,1,1
1290,Pedro Alves,38,M,Parda,Não,3,Rio de Janeiro,136743,3,5,Sim,606,7679,Sim,1,0,1,1,0
1291,Eduardo Alves,36,M,Preta,Não,3,Fortaleza,114555,2,0,Não,488,15754,Sim,0,1,0,1,1
1292,Fernando Oliveira,37,M,Branca,Não,2,Porto Alegre,228834,0,2,Não,622,60101,Não,0,1,1,1,0
1293,Maria Oliveira,35,F,Parda,Não,3,São Paulo,145389,1,1,Sim,646,38157,Não,1,1,1,0,0
1294,Ricardo Alves,32,M,Branca,Não,0,Belo Horizonte,248108,3,1,Sim,753,20700,Sim,1,0,0,0,1
1295,Luiz Pereira,52,M,Parda,Sim,2,Porto Alegre,112323,3,3,Sim,786,54670,Sim,1,0,0,0,0
1296,Miguel Gomes,28,M,Indígena,Sim,2,Brasília,207848,0,1,Sim,346,54786,Sim,1,1,1,0,1
1297,Fernando Gomes,49,M,Branca,Sim,0,São Paulo,31365,1,5,Não,740,1629,Não,1,0,0,0,1
1298,Ana Costa,65,F,Preta,Não,4,Curitiba,21288,3,4,Sim,532,7,Não,1,0,0,1,0
1299,Luiz Pereira,47,M,Indígena,Sim,2,Salvador,217575,2,3,Não,550,58187,Sim,1,1,0,0,1
1300,Pedro Pereira,80,M,Amarela,Não,3,Recife,198248,0,2,Sim,782,84948,Não,1,1,1,1,0
1301,Carolina Costa,21,F,Amarela,Sim,4,São Paulo,101725,1,1,Sim,416,25610,Não,1,0,1,1,0
1302,Patrícia Ferreira,33,F,Parda,Sim,1,Fortaleza,84542,2,4,Sim,373,9047,Não,0,0,1,0,0
1303,Ana Santos,36,F,Parda,Não,1,São Paulo,40993,0,5,Sim,764,11031,Sim,1,0,0,1,0
1304,Miguel Oliveira,34,M,Amarela,Não,4,Brasília,219281,3,4,Sim,429,62750,Não,1,0,1,0,1
1305,Paulo Souza,76,M,Indígena,Sim,0,Rio de Janeiro,71569,2,5,Sim,697,23140,Sim,1,1,1,1,0
1306,Paulo Santos,69,M,Parda,Não,1,Curitiba,185634,2,1,Sim,800,47897,Não,1,0,0,0,1
1307,Laura Rodrigues,55,F,Amarela,Sim,1,Curitiba,170983,2,0,Sim,614,53319,Sim,1,0,1,0,1
1308,Laura Ferreira,72,F,Branca,Sim,0,Recife,86256,3,3,Não,483,39143,Sim,1,0,0,0,1
1309,Juliana Santos,26,F,Indígena,Sim,2,Recife,214640,0,1,Sim,500,38365,Não,1,0,0,0,0
1310,Antônio Ferreira,80,M,Amarela,Não,1,Salvador,80931,2,5,Sim,769,1587,Sim,1,0,1,1,0
1311,Miguel Souza,46,M,Parda,Sim,4,Curitiba,186019,0,5,Não,799,52455,Não,1,1,0,0,0
1312,Patrícia Silva,25,F,Branca,Sim,1,São Paulo,45695,2,4,Não,429,12704,Não,1,0,0,0,0
1313,Fernanda Alves,19,F,Indígena,Sim,4,Goiânia,232583,3,5,Sim,511,49963,Sim,0,0,1,0,0
1314,João Costa,41,M,Amarela,Não,4,São Paulo,79624,1,1,Não,678,6132,Sim,1,0,0,0,1
1315,Camila Alves,25,F,Amarela,Não,4,São Paulo,45578,1,4,Sim,592,8365,Sim,1,1,1,1,0
1316,Ana Souza,71,F,Preta,Sim,4,Rio de Janeiro,163885,1,3,Não,769,41906,Não,1,1,0,1,0
1317,Amanda Rodrigues,46,F,Branca,Não,3,Brasília,157501,0,0,Sim,458,60632,Sim,1,0,0,0,1
1318,Luiz Santos,24,M,Preta,Não,3,Brasília,241456,0,0,Não,694,57480,Não,1,0,0,1,1
1319,Maria Ferreira,73,F,Branca,Não,4,Porto Alegre,216568,1,2,Não,368,77078,Não,1,1,1,1,1
1320,Miguel Gomes,59,M,Indígena,Sim,2,Belo Horizonte,223369,3,5,Sim,396,61358,Não,1,1,0,0,1
1321,Amanda Costa,49,F,Indígena,Sim,0,Porto Alegre,23386,1,4,Não,509,2581,Não,1,0,0,0,0
1322,Beatriz Santos,58,F,Preta,Sim,1,Salvador,85945,2,2,Não,409,15633,Sim,0,0,1,0,0
1323,Juliana Silva,58,F,Amarela,Sim,4,Belo Horizonte,273640,3,3,Não,418,31685,Não,1,1,0,0,0
1324,João Gomes,21,M,Branca,Não,0,Belo Horizonte,58369,0,1,Não,444,6339,Não,1,0,0,0,0
1325,Carolina Pereira,24,F,Indígena,Não,0,Goiânia,268898,0,3,Não,744,91715,Não,1,1,0,0,0
1326,Laura Souza,30,F,Preta,Não,0,São Paulo,212227,1,1,Não,441,88403,Não,1,1,0,0,0
1327,Carlos Santos,55,M,Branca,Não,1,Goiânia,26965,3,0,Não,591,7835,Sim,1,0,0,0,0
1328,Paulo Silva,65,M,Branca,Sim,0,Recife,99373,3,0,Sim,816,2142,Sim,1,0,0,0,0
1329,Fernanda Pereira,73,F,Indígena,Sim,1,Salvador,171530,1,2,Não,391,78659,Sim,1,0,0,1,1
1330,Ricardo Alves,58,M,Amarela,Não,1,Belo Horizonte,32030,1,0,Não,442,13390,Não,1,1,0,1,0
1331,Fernanda Oliveira,64,F,Amarela,Sim,2,São Paulo,40655,0,5,Sim,321,17894,Não,1,1,0,1,1
1332,Eduardo Silva,53,M,Preta,Não,1,Belo Horizonte,279788,0,3,Sim,358,51943,Sim,1,1,0,1,1
1333,João Santos,76,M,Branca,Sim,0,Goiânia,47480,1,0,Não,833,3734,Sim,0,1,0,0,1
1334,Paulo Rodrigues,22,M,Preta,Sim,4,São Paulo,140646,0,2,Sim,754,54677,Não,1,0,1,1,0
1335,Carlos Oliveira,61,M,Amarela,Sim,2,Goiânia,178911,3,5,Não,768,490,Não,0,1,0,0,1
1336,Laura Souza,61,F,Parda,Sim,4,Recife,280673,1,4,Não,815,76078,Sim,1,1,1,1,0
1337,Fernando Alves,64,M,Preta,Sim,0,Recife,274710,3,3,Sim,821,129824,Não,1,0,0,1,0
1338,Patrícia Alves,52,F,Indígena,Não,0,Rio de Janeiro,227886,1,3,Não,476,77610,Sim,1,1,0,0,1
1339,Fernando Alves,23,M,Amarela,Não,1,Belo Horizonte,20354,3,2,Sim,625,9266,Sim,1,0,1,1,0
1340,Amanda Rodrigues,19,F,Indígena,Sim,4,Salvador,299026,0,2,Sim,374,76259,Sim,1,1,0,1,0
1341,Eduardo Santos,79,M,Parda,Não,3,Salvador,68660,3,0,Sim,615,28084,Sim,1,0,0,1,0
1342,Camila Gomes,63,F,Parda,Não,4,Fortaleza,203281,3,0,Sim,317,101442,Sim,1,1,1,0,1
1343,Pedro Costa,43,M,Branca,Não,2,Belo Horizonte,32036,3,5,Não,452,2968,Sim,1,1,0,0,0
1344,Luiz Oliveira,74,M,Branca,Sim,3,Porto Alegre,30387,1,2,Sim,694,10669,Não,1,0,1,1,0
1345,Maria Ferreira,49,F,Branca,Não,2,Recife,212664,3,5,Não,561,6514,Não,1,1,0,0,1
1346,Patrícia Rodrigues,39,F,Branca,Não,3,Recife,239589,2,4,Sim,574,66411,Sim,1,1,0,0,0
1347,Juliana Alves,71,F,Amarela,Sim,3,Recife,177136,2,1,Sim,330,86900,Não,1,1,1,0,1
1348,Carlos Alves,67,M,Indígena,Sim,2,Curitiba,147850,3,4,Não,848,4151,Não,1,0,0,0,1
1349,Eduardo Oliveira,52,M,Preta,Não,3,Belo Horizonte,24294,0,3,Sim,587,2821,Sim,1,0,1,0,0
1350,Eduardo Ferreira,35,M,Preta,Sim,1,Brasília,34982,0,3,Sim,643,11506,Sim,1,0,0,0,0
1351,Maria Oliveira,79,F,Indígena,Sim,2,Porto Alegre,200049,1,0,Sim,775,78200,Não,1,0,0,0,0
1352,Patrícia Santos,69,F,Branca,Sim,1,Porto Alegre,204860,0,2,Sim,710,46919,Sim,0,0,1,1,0
1353,Paulo Santos,62,M,Branca,Não,3,Porto Alegre,297101,1,4,Não,656,76691,Não,0,1,0,0,0
1354,Eduardo Souza,38,M,Branca,Sim,3,Curitiba,200365,2,2,Sim,764,91558,Sim,0,1,1,1,1
1355,Patrícia Souza,46,F,Preta,Não,0,Belo Horizonte,65544,2,3,Não,733,10930,Não,1,1,0,1,1
1356,Ricardo Pereira,43,M,Parda,Sim,4,Goiânia,51043,3,4,Sim,385,19775,Não,1,0,1,0,1
1357,Luiz Pereira,78,M,Branca,Não,2,São Paulo,192978,1,1,Não,751,29827,Sim,0,0,0,0,0
1358,Antônio Costa,40,M,Branca,Não,1,São Paulo,96152,2,4,Sim,710,19515,Não,1,0,1,0,0
1359,Antônio Oliveira,48,M,Preta,Não,3,Recife,264610,1,4,Sim,412,86831,Não,1,0,0,1,1
1360,Antônio Souza,45,M,Indígena,Não,1,Rio de Janeiro,39993,1,5,Não,795,3889,Sim,1,0,0,1,0
1361,Fernanda Oliveira,42,F,Preta,Sim,3,Porto Alegre,104789,0,3,Sim,385,48735,Sim,1,0,0,1,1
1362,Luiz Gomes,75,M,Branca,Não,3,Porto Alegre,261439,3,3,Sim,327,47052,Sim,1,0,1,0,1
1363,Paulo Souza,21,M,Preta,Não,2,São Paulo,25427,1,0,Sim,686,12163,Sim,1,0,1,1,0
1364,Maria Oliveira,56,F,Preta,Não,3,Recife,44762,1,5,Sim,578,278,Sim,1,0,1,1,0
1365,Miguel Alves,52,M,Indígena,Sim,0,Rio de Janeiro,147709,1,3,Sim,373,6352,Não,1,1,1,1,1
1366,João Santos,33,M,Indígena,Sim,2,Porto Alegre,111127,0,4,Sim,378,49300,Não,1,0,0,1,0
1367,Ricardo Gomes,61,M,Branca,Não,1,Recife,26621,3,5,Não,797,7019,Não,1,1,0,1,0
1368,João Pereira,76,M,Branca,Não,0,Recife,146586,2,4,Não,328,69878,Não,1,1,1,1,0
1369,Eduardo Rodrigues,69,M,Preta,Não,2,Salvador,240366,3,1,Não,652,44358,Não,0,1,0,1,1
1370,Ana Costa,50,F,Amarela,Sim,3,Porto Alegre,205794,3,0,Sim,711,100258,Não,0,1,1,1,1
1371,Fernando Santos,30,M,Indígena,Não,2,São Paulo,106965,1,1,Não,689,4511,Não,1,1,0,1,1
1372,João Rodrigues,78,M,Branca,Sim,3,Recife,70731,2,1,Sim,683,12161,Não,1,1,1,1,0
1373,Camila Pereira,19,F,Preta,Não,2,Recife,223161,3,0,Sim,686,72247,Sim,1,1,1,0,0
1374,Luiz Souza,62,M,Branca,Não,4,Belo Horizonte,96004,0,5,Sim,794,3778,Não,1,1,1,0,1
1375,Eduardo Santos,23,M,Indígena,Não,1,Belo Horizonte,289254,1,2,Não,427,135946,Sim,1,1,0,0,0
1376,Maria Pereira,39,F,Amarela,Não,4,Fortaleza,169348,3,4,Sim,623,21132,Sim,1,1,1,0,0
1377,Beatriz Costa,65,F,Branca,Sim,0,Recife,60354,3,1,Não,716,28231,Sim,1,0,0,1,0
1378,Beatriz Pereira,70,F,Parda,Não,0,Recife,179954,3,1,Não,819,9310,Sim,1,0,0,0,1
1379,Luiz Costa,80,M,Parda,Sim,0,Porto Alegre,26798,3,0,Não,805,5702,Sim,1,0,1,1,0
1380,Luiz Santos,69,M,Parda,Sim,3,Goiânia,296238,2,2,Sim,346,81388,Sim,1,1,0,0,1
1381,Laura Souza,39,F,Amarela,Sim,4,Goiânia,84834,1,3,Não,523,39567,Sim,1,1,0,1,0
1382,Ana Gomes,62,F,Parda,Não,4,Rio de Janeiro,153201,3,3,Sim,408,23880,Sim,1,1,0,1,1
1383,Beatriz Rodrigues,24,F,Parda,Não,2,Porto Alegre,69186,2,3,Sim,353,15883,Sim,0,0,1,0,0
1384,Eduardo Alves,62,M,Preta,Não,4,Brasília,263696,1,5,Não,332,46095,Sim,1,1,0,1,0
1385,Luiz Alves,50,M,Branca,Sim,1,Porto Alegre,266661,1,3,Não,329,125362,Sim,1,0,0,0,0
1386,Antônio Oliveira,59,M,Parda,Sim,2,Rio de Janeiro,295361,1,0,Não,551,48451,Sim,1,1,1,0,1
1387,Camila Rodrigues,28,F,Preta,Não,1,São Paulo,102492,2,1,Não,307,45724,Não,1,1,0,1,0
1388,Ana Ferreira,44,F,Preta,Sim,4,Goiânia,169425,0,2,Não,659,25218,Sim,0,1,0,0,1
1389,Ana Gomes,21,F,Indígena,Sim,3,Rio de Janeiro,57014,0,5,Sim,625,12560,Não,1,1,1,0,1
1390,Miguel Pereira,42,M,Amarela,Não,4,Recife,110842,1,4,Não,539,15185,Não,1,1,0,0,1
1391,Eduardo Silva,71,M,Indígena,Sim,2,Belo Horizonte,167032,1,2,Sim,687,55658,Sim,1,1,1,1,1
1392,Miguel Rodrigues,31,M,Amarela,Não,0,Brasília,219884,3,4,Não,338,66549,Não,1,1,0,1,0
1393,Luiz Gomes,78,M,Parda,Não,2,São Paulo,255807,2,1,Não,322,75709,Não,1,0,0,0,1
1394,Fernanda Rodrigues,74,F,Amarela,Sim,1,Goiânia,243829,3,2,Não,514,42299,Sim,0,1,0,1,1
1395,João Silva,66,M,Indígena,Não,2,Belo Horizonte,286683,3,1,Não,591,105372,Não,1,1,0,0,1
1396,Maria Alves,62,F,Branca,Não,0,Recife,46995,0,2,Não,384,2647,Sim,0,1,0,0,0
1397,Ana Ferreira,43,F,Amarela,Não,3,Recife,190809,0,5,Não,378,71148,Não,0,0,0,0,1
1398,Miguel Rodrigues,62,M,Parda,Não,4,Recife,291121,2,0,Não,631,4361,Não,1,1,0,0,1
1399,Camila Silva,26,F,Preta,Sim,4,Recife,57801,3,5,Sim,639,26264,Não,1,0,0,1,0
1400,Ricardo Ferreira,73,M,Amarela,Não,1,Recife,177734,0,5,Não,555,67803,Não,1,0,0,0,1
1401,Patrícia Ferreira,50,F,Preta,Sim,0,Rio de Janeiro,31395,0,1,Não,686,9848,Não,1,0,0,1,1
1402,Juliana Pereira,47,F,Preta,Não,3,São Paulo,133369,3,2,Não,450,6764,Sim,1,1,0,1,1
1403,Amanda Costa,67,F,Indígena,Não,1,Porto Alegre,75024,0,5,Sim,500,14571,Não,1,0,1,0,0
1404,Patrícia Santos,74,F,Amarela,Não,2,Salvador,261688,3,3,Sim,723,116679,Sim,1,0,1,1,1
1405,Carolina Rodrigues,68,F,Amarela,Não,4,Curitiba,170394,1,2,Não,441,76996,Não,0,1,0,1,0
1406,Miguel Pereira,42,M,Amarela,Não,4,Fortaleza,167530,0,2,Sim,323,62916,Não,1,1,1,1,1
1407,Paulo Pereira,67,M,Parda,Sim,0,Goiânia,50507,0,5,Sim,584,24198,Sim,1,0,1,0,1
1408,Camila Ferreira,33,F,Indígena,Não,3,Salvador,148975,2,1,Sim,433,53951,Não,0,0,0,0,1
1409,Antônio Pereira,19,M,Indígena,Sim,0,São Paulo,148720,2,4,Não,731,10196,Sim,1,0,0,1,1
1410,Ana Santos,53,F,Branca,Não,4,Porto Alegre,254787,2,3,Não,378,40889,Não,1,1,1,0,1
1411,Maria Rodrigues,64,F,Amarela,Não,3,Recife,97207,0,5,Não,436,24173,Não,1,0,0,0,0
1412,Juliana Souza,62,F,Parda,Sim,1,Goiânia,117483,3,3,Não,317,20679,Não,0,0,0,0,0
1413,Antônio Silva,40,M,Branca,Sim,0,Brasília,223711,3,0,Não,796,40308,Não,0,1,0,1,0
1414,Juliana Rodrigues,47,F,Preta,Não,1,São Paulo,118554,2,4,Não,588,6757,Sim,0,0,0,0,1
1415,Patrícia Ferreira,23,F,Indígena,Não,3,Curitiba,280519,3,2,Sim,508,23638,Sim,0,1,0,1,1
1416,Patrícia Rodrigues,75,F,Amarela,Não,4,Rio de Janeiro,203113,1,4,Não,471,90933,Sim,1,0,0,0,1
1417,Ana Oliveira,80,F,Indígena,Não,2,Salvador,292015,0,3,Não,653,46613,Sim,1,0,1,1,1
1418,Ricardo Silva,64,M,Branca,Sim,4,Rio de Janeiro,155371,3,1,Não,430,22681,Não,0,1,0,1,1
1419,João Gomes,65,M,Branca,Sim,0,Brasília,184833,1,3,Sim,602,11885,Sim,1,1,1,1,0
1420,Beatriz Souza,72,F,Branca,Sim,2,Porto Alegre,40442,1,0,Não,603,336,Não,1,1,0,0,0
1421,Beatriz Gomes,53,F,Preta,Não,2,Fortaleza,233268,3,1,Não,633,116175,Não,1,1,0,1,1
1422,Fernanda Gomes,35,F,Preta,Sim,0,Recife,180844,0,4,Sim,323,54965,Sim,0,0,0,1,0
1423,João Costa,58,M,Parda,Sim,2,Belo Horizonte,84748,3,4,Sim,727,32994,Sim,1,1,0,1,0
1424,Luiz Gomes,54,M,Amarela,Sim,0,Brasília,121477,2,3,Sim,303,728,Não,1,1,0,0,0
1425,Carolina Oliveira,66,F,Parda,Não,0,Porto Alegre,102785,1,0,Sim,774,17519,Não,1,0,1,1,1
1426,Carlos Gomes,40,M,Branca,Não,2,Belo Horizonte,43433,2,5,Sim,450,20701,Não,1,0,1,1,0
1427,Antônio Silva,44,M,Preta,Não,3,Curitiba,256535,3,5,Não,342,94111,Sim,1,1,0,0,1
1428,Amanda Rodrigues,31,F,Branca,Sim,3,Salvador,205817,3,1,Sim,827,73251,Não,1,0,1,0,1
1429,Pedro Souza,42,M,Branca,Não,1,Belo Horizonte,32074,0,0,Sim,691,149,Não,1,0,0,1,0
1430,Miguel Costa,19,M,Parda,Não,0,Curitiba,293183,2,5,Sim,472,75981,Não,1,0,1,0,0
1431,Paulo Souza,37,M,Amarela,Sim,4,Porto Alegre,207908,0,5,Não,785,28187,Sim,0,1,0,0,1
1432,Ricardo Rodrigues,73,M,Indígena,Não,4,Recife,193921,3,5,Sim,470,48176,Sim,0,1,0,0,0
1433,Ricardo Souza,27,M,Parda,Não,1,São Paulo,249003,2,3,Não,732,63564,Não,1,1,0,1,1
1434,Fernando Rodrigues,64,M,Preta,Não,4,Fortaleza,195491,1,0,Sim,665,83385,Sim,1,1,0,0,0
1435,Ricardo Gomes,49,M,Preta,Não,2,Rio de Janeiro,53748,2,4,Não,460,14042,Não,1,1,0,1,0
1436,Amanda Rodrigues,39,F,Parda,Não,4,Recife,206432,2,0,Não,746,40721,Sim,1,1,0,1,0
1437,Eduardo Souza,40,M,Indígena,Sim,0,Rio de Janeiro,227619,1,0,Sim,635,75445,Não,1,1,0,1,0
1438,Antônio Gomes,28,M,Amarela,Não,3,Brasília,45595,2,3,Sim,384,20767,Sim,1,0,1,1,1
1439,Patrícia Pereira,65,F,Parda,Não,4,Recife,229843,3,0,Não,634,34237,Não,1,1,0,1,1
1440,Carolina Rodrigues,77,F,Amarela,Sim,3,Belo Horizonte,45206,2,5,Sim,704,9794,Sim,1,0,0,0,1
1441,Juliana Costa,41,F,Branca,Sim,0,Salvador,188287,1,4,Sim,320,88287,Não,1,0,1,1,1
1442,Luiz Rodrigues,31,M,Indígena,Não,3,Fortaleza,288434,2,2,Não,302,116866,Sim,0,0,1,0,0
1443,Eduardo Costa,22,M,Amarela,Não,2,Salvador,55925,1,4,Não,606,3144,Não,1,1,0,1,0
1444,Ricardo Souza,51,M,Preta,Não,2,Fortaleza,253277,3,2,Não,626,76329,Sim,1,1,0,0,1
1445,Antônio Souza,80,M,Amarela,Não,3,Rio de Janeiro,196310,3,4,Sim,444,95148,Sim,0,1,0,0,1
1446,Antônio Santos,40,M,Parda,Não,4,Fortaleza,264643,0,0,Sim,412,32261,Não,1,1,0,0,0
1447,Patrícia Santos,70,F,Preta,Não,1,Belo Horizonte,204757,2,3,Não,710,33365,Sim,1,1,0,0,1
1448,Laura Ferreira,74,F,Preta,Não,1,Goiânia,184665,1,1,Sim,849,48066,Não,1,1,0,0,0
1449,Carolina Gomes,37,F,Amarela,Não,4,Rio de Janeiro,234320,3,0,Sim,843,101372,Não,1,1,1,1,1
1450,Carolina Silva,37,F,Branca,Não,0,Curitiba,229949,3,5,Sim,560,95621,Não,1,1,0,0,1
1451,Ana Costa,40,F,Preta,Não,0,Brasília,133640,3,2,Não,712,4860,Sim,1,1,0,1,1
1452,Fernanda Silva,60,F,Branca,Sim,3,São Paulo,220916,3,4,Não,334,64078,Não,1,1,0,1,1
